Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
8153790	tonsoku-like, DNA repair protein	TONSL	4796	8q24.3	double-strand break repair via homologous recombination /// transcription corepressor activity /// protein binding /// nucleoplasm /// DNA replication factor A complex /// cytoplasm /// replication fork processing /// FACT complex /// histone binding /// MCM complex /// cytoplasmic sequestering of transcription factor /// nuclear replication fork /// negative regulation of nucleic acid-templated transcription /// nucleus /// cytoplasm /// DNA repair /// cellular response to DNA damage stimulus /// protein binding	full-length
8153819	cysteine/histidine-rich 1	CYHR1	50626	8q24.3	protein binding /// nuclear envelope /// nucleoplasm /// zinc ion binding /// perinuclear region of cytoplasm /// cytoplasm /// metal ion binding /// protein binding	full-length
8153862	leucine rich repeat containing 24 /// chromosome 8 open reading frame 82	LRRC24 /// C8orf82	441381 /// 414919	8q24.3	integral component of membrane /// membrane /// protein binding	full-length
8153868	leucine rich repeat containing 24 /// chromosome 8 open reading frame 82	LRRC24 /// C8orf82	441381 /// 414919	8q24.3	integral component of membrane /// membrane /// protein binding	full-length
8153911	COMM domain containing 5 /// zinc finger protein 250	COMMD5 /// ZNF250	28991 /// 58500	8q24.3	protein binding /// nucleus /// cytoplasm /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// nucleic acid binding /// DNA binding /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// intracellular /// regulation of transcription, DNA-templated /// multicellular organismal development /// metal ion binding /// transcription factor activity, sequence-specific DNA binding /// regulation of transcription, DNA-templated	full-length
8153920	COMM domain containing 5 /// zinc finger protein 250	COMMD5 /// ZNF250	28991 /// 58500	8q24.3	protein binding /// nucleus /// cytoplasm /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// regulation of transcription, DNA-templated /// metal ion binding /// nucleic acid binding /// transcription factor activity, sequence-specific DNA binding /// intracellular /// regulation of transcription, DNA-templated	full-length
8153930	zinc finger protein 16	ZNF16	7564	8q24.3	DNA binding /// transcription factor activity, sequence-specific DNA binding /// protein binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// cell cycle /// positive regulation of cell proliferation /// positive regulation of kinase activity /// negative regulation of apoptotic process /// positive regulation of erythrocyte differentiation /// positive regulation of megakaryocyte differentiation /// metal ion binding /// cell division /// positive regulation of cell division /// cellular response to sodium dodecyl sulfate /// positive regulation of cell cycle phase transition /// nucleic acid binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// regulation of transcription, DNA-templated /// regulation of transcription, DNA-templated	full-length
8154012	KN motif and ankyrin repeat domains 1	KANK1	23189	9p24.3	protein binding /// nucleus /// nucleus /// cytoplasm /// cytoplasm /// plasma membrane /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// beta-catenin binding /// negative regulation of neuron projection development /// positive regulation of Wnt signaling pathway /// negative regulation of cell migration /// negative regulation of actin filament polymerization /// ruffle membrane /// negative regulation of Rho protein signal transduction /// positive regulation of catenin import into nucleus /// negative regulation of insulin receptor signaling pathway /// positive regulation of wound healing /// negative regulation of substrate adhesion-dependent cell spreading /// negative regulation of ruffle assembly /// regulation of establishment of cell polarity /// negative regulation of lamellipodium morphogenesis /// plasma membrane /// membrane /// ruffle membrane /// cell projection /// protein binding	full-length
8154034	doublesex and mab-3 related transcription factor 1	DMRT1	1761	9p24.3	negative regulation of transcription from RNA polymerase II promoter /// cell morphogenesis /// RNA polymerase II regulatory region sequence-specific DNA binding /// core promoter proximal region sequence-specific DNA binding /// core promoter proximal region sequence-specific DNA binding /// transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding /// male germ cell proliferation /// male germ cell proliferation /// chromatin binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// nucleus /// cytoplasm /// transcription from RNA polymerase II promoter /// spermatogenesis /// sex differentiation /// germ cell migration /// male sex determination /// intracellular signal transduction /// protein homodimerization activity /// negative regulation of meiotic nuclear division /// negative regulation of meiotic nuclear division /// positive regulation of mitotic nuclear division /// positive regulation of transcription from RNA polymerase II promoter /// male sex differentiation /// metal ion binding /// protein heterodimerization activity /// oocyte development /// Sertoli cell differentiation /// Sertoli cell development /// positive regulation of meiosis I /// regulation of nodal signaling pathway /// positive regulation of male gonad development /// negative regulation of transcription from RNA polymerase II promoter /// core promoter proximal region sequence-specific DNA binding /// core promoter proximal region sequence-specific DNA binding /// male germ cell proliferation /// male germ cell proliferation /// developmental process involved in reproduction /// DNA binding /// transcription factor activity, sequence-specific DNA binding /// transcription factor activity, sequence-specific DNA binding /// nucleus /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// multicellular organismal development /// sex differentiation /// sex differentiation /// male gonad development /// cell differentiation /// male sex determination /// protein homodimerization activity /// protein homodimerization activity /// sequence-specific DNA binding /// negative regulation of meiotic nuclear division /// negative regulation of meiotic nuclear division /// positive regulation of mitotic nuclear division /// positive regulation of transcription from RNA polymerase II promoter /// male sex differentiation /// protein heterodimerization activity /// protein heterodimerization activity /// oocyte development /// oocyte development /// Sertoli cell differentiation /// positive regulation of meiosis I /// positive regulation of meiosis I	full-length
8154100	very low density lipoprotein receptor	VLDLR	7436	9p24.2	negative regulation of transcription from RNA polymerase II promoter /// glycoprotein binding /// low-density lipoprotein receptor activity /// calcium ion binding /// protein binding /// nucleus /// plasma membrane /// coated pit /// lipid transport /// receptor-mediated endocytosis /// signal transduction /// nervous system development /// heart development /// response to nutrient /// memory /// cholesterol metabolic process /// cell surface /// membrane /// integral component of membrane /// ventral spinal cord development /// cerebral cortex development /// very-low-density lipoprotein particle receptor activity /// cellular response to insulin stimulus /// apolipoprotein binding /// apolipoprotein binding /// very-low-density lipoprotein particle binding /// very-low-density lipoprotein particle /// glycoprotein transport /// glycoprotein transporter activity /// very-low-density lipoprotein particle clearance /// reelin receptor activity /// reelin-mediated signaling pathway /// cellular response to glucose starvation /// response to drug /// receptor complex /// apical part of cell /// positive regulation of protein kinase activity /// calcium-dependent protein binding /// perinuclear region of cytoplasm /// dendrite morphogenesis /// cellular response to lipopolysaccharide /// cellular response to interleukin-1 /// cellular response to hypoxia /// positive regulation of dendrite development /// negative regulation of transcription from RNA polymerase II promoter /// response to hypoxia /// extracellular space /// lipid metabolic process /// transport /// endocytosis /// steroid metabolic process /// response to hormone /// membrane /// response to lipopolysaccharide /// reelin receptor activity /// reelin-mediated signaling pathway /// positive regulation of dendrite development /// protein binding	full-length
