Transcript Cluster ID	Gene Title	Gene Symbol	Entrez Gene ID	Cytoband	GO Description	Transcript Classification
7899604	zinc finger, CCHC domain containing 17	ZCCHC17	51538	1p35.2	positive regulation of defense response to virus by host /// protein binding /// nucleus /// nucleolus /// zinc ion binding /// ribonucleoprotein complex /// intracellular membrane-bounded organelle /// poly(A) RNA binding /// intermediate filament cytoskeleton /// mitophagy in response to mitochondrial depolarization /// xenophagy /// nucleic acid binding /// nucleus /// metal ion binding /// mitophagy in response to mitochondrial depolarization /// cytosolic large ribosomal subunit	full-length
7899688	karyopherin alpha 6 (importin alpha 7)	KPNA6	23633	1p35.1	protein binding /// nuclear pore /// nucleoplasm /// cytosol /// NLS-bearing protein import into nucleus /// nuclear localization sequence binding /// protein transporter activity /// membrane /// positive regulation of transcription from RNA polymerase II promoter /// maternal process involved in female pregnancy /// nucleus /// nuclear pore /// nucleoplasm /// cytoplasm /// cytosol /// protein import into nucleus /// transport /// nuclear localization sequence binding /// protein transporter activity /// protein transporter activity /// protein transport /// protein binding /// binding	full-length
7899821	KIAA1522	KIAA1522	57648	1p35.1	---	full-length
7899927	gap junction protein beta 4	GJB4	127534	1p34.3	connexon complex /// cell communication /// sensory perception of smell /// integral component of membrane /// olfactory behavior /// plasma membrane /// gap junction /// membrane /// cell junction	full-length
7900336	microtubule-actin crosslinking factor 1	MACF1	23499	1p34.3	mesoderm formation /// actin binding /// calcium ion binding /// protein binding /// cytoplasm /// cytoplasm /// Golgi apparatus /// cytoskeleton /// microtubule /// plasma membrane /// posttranslational protein targeting to membrane /// cell cycle arrest /// establishment or maintenance of cell polarity /// microtubule binding /// metabolic process /// regulation of epithelial cell migration /// actin cytoskeleton /// Wnt signaling pathway /// ATPase activity /// positive regulation of Wnt signaling pathway /// ruffle membrane /// regulation of microtubule-based process /// wound healing /// Golgi to plasma membrane protein transport /// poly(A) RNA binding /// positive regulation of axon extension /// actin filament binding /// regulation of focal adhesion assembly /// neuronal postsynaptic density /// actin binding /// cytoplasm /// Golgi apparatus /// cytoskeleton /// microtubule /// plasma membrane /// microtubule cytoskeleton /// membrane /// ATPase activity /// ruffle membrane /// cell projection /// metal ion binding /// integral component of membrane /// protein binding	full-length
7900382	CAP, adenylate cyclase-associated protein 1 (yeast)	CAP1	10487	1p34.2	ameboidal-type cell migration /// platelet degranulation /// actin binding /// plasma membrane /// focal adhesion /// receptor-mediated endocytosis /// establishment or maintenance of cell polarity /// signal transduction /// activation of adenylate cyclase activity /// axon guidance /// blood coagulation /// actin cytoskeleton organization /// platelet activation /// cortical actin cytoskeleton /// extracellular exosome /// cell morphogenesis /// cytoplasm /// cytoskeleton organization /// membrane /// protein binding	full-length
7900490	microRNA 30c-1	MIR30C1	407031	1p34.2	---	full-length
7900609	erythroblast membrane-associated protein (Scianna blood group)	ERMAP	114625	1p34.2	plasma membrane /// integral component of membrane /// cytoplasmic vesicle /// cytoplasm /// plasma membrane /// membrane /// protein binding	full-length
7900654	transmembrane protein 125	TMEM125	128218	1p34.2	integral component of membrane /// molecular_function /// cellular_component /// biological_process /// membrane	full-length
7900931	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	B4GALT2	8704	1p34.1	Golgi membrane /// beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity /// N-acetyllactosamine synthase activity /// lactose synthase activity /// carbohydrate metabolic process /// galactosyltransferase activity /// integral component of membrane /// keratan sulfate biosynthetic process /// protein N-linked glycosylation via asparagine /// glycosaminoglycan metabolic process /// Golgi cisterna membrane /// keratan sulfate metabolic process /// post-translational protein modification /// cellular protein metabolic process /// small molecule metabolic process /// metal ion binding /// Golgi apparatus /// carbohydrate metabolic process /// protein glycosylation /// membrane /// transferase activity /// transferase activity, transferring glycosyl groups	full-length
7901052	small nucleolar RNA, C/D box 38B /// ribosomal protein S8	SNORD38B /// RPS8	94163 /// 6202	1p34.1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay /// maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) /// structural constituent of ribosome /// nucleus /// cytoplasm /// cytosol /// focal adhesion /// translation /// translation /// translation /// translational initiation /// translational elongation /// translational termination /// SRP-dependent cotranslational protein targeting to membrane /// gene expression /// membrane /// viral process /// viral life cycle /// viral transcription /// cytosolic small ribosomal subunit /// cytosolic small ribosomal subunit /// ribonucleoprotein complex /// cellular protein metabolic process /// poly(A) RNA binding /// extracellular exosome /// maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) /// structural constituent of ribosome /// structural constituent of ribosome /// intracellular /// cytoplasm /// ribosome /// translation /// membrane /// ribonucleoprotein complex	full-length
7901102	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	MMACHC	25974	1p34.1	protein binding /// mitochondrion /// cytosol /// vitamin metabolic process /// water-soluble vitamin metabolic process /// cobalamin metabolic process /// cobalamin metabolic process /// cobalamin biosynthetic process /// cobalamin binding /// small molecule metabolic process /// cytoplasm	full-length
7901253	testis expressed 38	TEX38	374973	1p33	integral component of membrane /// mitophagy in response to mitochondrial depolarization /// membrane /// mitophagy in response to mitochondrial depolarization	full-length
7901340	---	---	---	1p33	---	---
7901479	zyg-11 family member B, cell cycle regulator	ZYG11B	79699	1p32.3	ubiquitin-protein transferase activity /// protein ubiquitination /// Cul2-RING ubiquitin ligase complex /// regulation of ubiquitin-protein transferase activity /// ubiquitin-protein transferase activity /// protein ubiquitination /// Cul2-RING ubiquitin ligase complex /// regulation of ubiquitin-protein transferase activity /// protein binding /// binding	full-length
7901613	acyl-CoA thioesterase 11	ACOT11	26027	1p32.3	cytoplasm /// cytosol /// fatty acid metabolic process /// lipid binding /// response to temperature stimulus /// response to cold /// triglyceride biosynthetic process /// long-chain fatty-acyl-CoA biosynthetic process /// intracellular signal transduction /// cellular lipid metabolic process /// small molecule metabolic process /// acyl-CoA hydrolase activity /// carboxylic ester hydrolase activity /// extracellular exosome /// cytoplasm /// response to temperature stimulus /// response to cold /// hydrolase activity	full-length
7901696	proprotein convertase subtilisin/kexin type 9	PCSK9	255738	1p32.3	kidney development /// liver development /// negative regulation of receptor recycling /// positive regulation of receptor internalization /// serine-type endopeptidase activity /// protein binding /// extracellular space /// cytoplasm /// lysosome /// early endosome /// late endosome /// endoplasmic reticulum /// rough endoplasmic reticulum /// Golgi apparatus /// plasma membrane /// proteolysis /// triglyceride metabolic process /// phospholipid metabolic process /// apoptotic process /// lysosomal transport /// cholesterol metabolic process /// cellular response to starvation /// cell surface /// regulation of receptor activity /// negative regulation of low-density lipoprotein particle clearance /// protein autoprocessing /// sodium channel inhibitor activity /// neurogenesis /// ER to Golgi transport vesicle /// low-density lipoprotein particle binding /// neuron differentiation /// receptor inhibitor activity /// extrinsic component of external side of plasma membrane /// low-density lipoprotein particle receptor catabolic process /// positive regulation of low-density lipoprotein particle receptor catabolic process /// cellular response to insulin stimulus /// apolipoprotein binding /// very-low-density lipoprotein particle binding /// apolipoprotein receptor binding /// lipoprotein metabolic process /// cholesterol homeostasis /// regulation of neuron apoptotic process /// positive regulation of neuron apoptotic process /// protein self-association /// poly(A) RNA binding /// perinuclear region of cytoplasm /// low-density lipoprotein particle receptor binding /// low-density lipoprotein particle receptor binding /// very-low-density lipoprotein particle receptor binding /// PCSK9-LDLR complex /// PCSK9-AnxA2 complex /// negative regulation of receptor activity /// negative regulation of sodium ion transmembrane transporter activity /// kidney development /// liver development /// serine-type endopeptidase activity /// extracellular region /// cytoplasm /// lysosome /// endosome /// endoplasmic reticulum /// Golgi apparatus /// proteolysis /// proteolysis /// lipid metabolic process /// steroid metabolic process /// peptidase activity /// serine-type peptidase activity /// cellular response to starvation /// cell surface /// protein processing /// protein autoprocessing /// hydrolase activity /// neurogenesis /// low-density lipoprotein particle binding /// neuron differentiation /// low-density lipoprotein receptor particle metabolic process /// regulation of low-density lipoprotein particle receptor catabolic process /// cellular response to insulin stimulus /// apolipoprotein binding /// very-low-density lipoprotein particle binding /// cholesterol homeostasis /// regulation of neuron apoptotic process /// positive regulation of neuron apoptotic process	full-length
7901951	phosphoglucomutase 1	PGM1	5236	1p31.3	magnesium ion binding /// phosphoglucomutase activity /// phosphoglucomutase activity /// protein binding /// cytoplasm /// cytosol /// cytosol /// carbohydrate metabolic process /// glycogen biosynthetic process /// glycogen biosynthetic process /// glycogen catabolic process /// glucose metabolic process /// glucose metabolic process /// gluconeogenesis /// glycolytic process /// response to radiation /// actin cytoskeleton /// galactose catabolic process /// galactose catabolic process /// small molecule metabolic process /// extracellular exosome /// phosphoglucomutase activity /// cytoplasm /// cytosol /// carbohydrate metabolic process /// glycogen biosynthetic process /// glucose metabolic process /// isomerase activity /// intramolecular transferase activity, phosphotransferases /// galactose catabolic process /// metal ion binding /// organic substance metabolic process	full-length
7902036	---	---	---	1p31.3	---	---
7902353	LIM homeobox 8	LHX8	431707	1p31.1	female germ cell nucleus /// protein binding /// transcription, DNA-templated /// regulation of transcription, DNA-templated /// learning or memory /// zinc ion binding /// female gonad development /// forebrain neuron development /// odontogenesis of dentin-containing tooth /// sequence-specific DNA binding /// DNA binding /// nucleus /// forebrain neuron differentiation /// metal ion binding	full-length
7902400	small nucleolar RNA, C/D box 45B /// Rab geranylgeranyltransferase, beta subunit	SNORD45B /// RABGGTB	26804 /// 5876	1p31.1	Rab geranylgeranyltransferase activity /// Rab geranylgeranyltransferase activity /// protein binding /// Rab-protein geranylgeranyltransferase complex /// Rab-protein geranylgeranyltransferase complex /// cellular protein modification process /// visual perception /// zinc ion binding /// Rab GTPase binding /// protein geranylgeranylation /// protein geranylgeranylation /// catalytic activity /// prenyltransferase activity /// Rab geranylgeranyltransferase activity /// Rab geranylgeranyltransferase activity /// Rab-protein geranylgeranyltransferase complex /// transferase activity /// protein geranylgeranylation /// protein geranylgeranylation /// metal ion binding	full-length
7902512	DnaJ (Hsp40) homolog, subfamily B, member 4	DNAJB4	11080	1p31.1	protein binding /// nucleoplasm /// cytoplasm /// cytosol /// plasma membrane /// protein folding /// response to unfolded protein /// response to heat /// unfolded protein binding /// chaperone binding /// extracellular exosome /// cytoplasm /// plasma membrane /// membrane /// unfolded protein binding	full-length
7902634	ribosome production factor 1 homolog	RPF1	80135	1p22.3	ribosomal large subunit assembly /// maturation of 5.8S rRNA /// maturation of LSU-rRNA /// RNA binding /// protein binding /// nucleolus /// preribosome, large subunit precursor /// rRNA primary transcript binding /// poly(A) RNA binding /// ribosomal large subunit assembly /// maturation of 5.8S rRNA /// maturation of LSU-rRNA /// RNA binding /// nucleus /// nucleolus /// rRNA processing /// rRNA binding /// preribosome, large subunit precursor /// rRNA primary transcript binding /// ribosome biogenesis	full-length
